campaign name,date,hour,clicks,impressions,cost_micros,bidding_strategy_type,conversions,cost_per_conversion,Click-through rate (CTR),average cost per click (CPC),cost-per-acquisition (CPA),Cost,conversion per euro
SHOPTIMISED PMax-46 - all products-M,2023-12-07,2,5,276,5930000,MAXIMIZE_CONVERSION_VALUE,0,,1.811594203,1.186,23.72,5.93,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,3,1,71,240000,MAXIMIZE_CONVERSION_VALUE,0,,1.408450704,0.24,4.8,0.24,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,4,0,1,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,5,5,438,3310000,MAXIMIZE_CONVERSION_VALUE,0.5,6620000,1.141552511,0.662,6.62,3.31,0.1510574018
SHOPTIMISED PMax-46 - all products-M,2023-12-07,6,0,281,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,7,7,304,3250000,MAXIMIZE_CONVERSION_VALUE,1.166667,2785713.49,2.302631579,0.4642857143,2.78571349,3.25,0.3589744615
SHOPTIMISED PMax-46 - all products-M,2023-12-07,8,0,148,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,9,4,206,773062,MAXIMIZE_CONVERSION_VALUE,0,,1.941747573,0.1932655,3.86531,0.773062,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,10,3,160,810000,MAXIMIZE_CONVERSION_VALUE,0.5,1620000,1.875,0.27,1.62,0.81,0.6172839506
SHOPTIMISED PMax-46 - all products-M,2023-12-07,20,0,5,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,21,0,16,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,22,0,25,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-07,23,0,40,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,0,0,15,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,1,4,85,1847148,MAXIMIZE_CONVERSION_VALUE,1,1847148,4.705882353,0.461787,1.847148,1.847148,0.5413751362
SHOPTIMISED PMax-46 - all products-M,2023-12-08,2,1,153,60000,MAXIMIZE_CONVERSION_VALUE,0,,0.6535947712,0.06,1.2,0.06,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,3,1,237,540000,MAXIMIZE_CONVERSION_VALUE,0,,0.4219409283,0.54,10.8,0.54,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,4,2,244,750000,MAXIMIZE_CONVERSION_VALUE,1.5,500000,0.8196721311,0.375,0.5,0.75,2
SHOPTIMISED PMax-46 - all products-M,2023-12-08,5,4,388,1560000,MAXIMIZE_CONVERSION_VALUE,0.5,3120000,1.030927835,0.39,3.12,1.56,0.3205128205
SHOPTIMISED PMax-46 - all products-M,2023-12-08,6,6,369,1270000,MAXIMIZE_CONVERSION_VALUE,0,,1.62601626,0.2116666667,4.233333333,1.27,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,7,4,353,929748,MAXIMIZE_CONVERSION_VALUE,0,,1.133144476,0.232437,4.64874,0.929748,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,8,4,529,1260000,MAXIMIZE_CONVERSION_VALUE,1,1260000,0.7561436673,0.315,1.26,1.26,0.7936507937
SHOPTIMISED PMax-46 - all products-M,2023-12-08,9,5,510,1266266,MAXIMIZE_CONVERSION_VALUE,0,,0.9803921569,0.2532532,5.065064,1.266266,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,10,3,244,1650000,MAXIMIZE_CONVERSION_VALUE,0.5,3300000,1.229508197,0.55,3.3,1.65,0.303030303
SHOPTIMISED PMax-46 - all products-M,2023-12-08,11,2,495,78224,MAXIMIZE_CONVERSION_VALUE,0,,0.404040404,0.039112,0.78224,0.078224,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,12,5,750,1430000,MAXIMIZE_CONVERSION_VALUE,0,,0.6666666667,0.286,5.72,1.43,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,13,8,607,1150000,MAXIMIZE_CONVERSION_VALUE,0,,1.317957166,0.14375,2.875,1.15,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,14,14,577,7920000,MAXIMIZE_CONVERSION_VALUE,1,7920000,2.426343154,0.5657142857,7.92,7.92,0.1262626263
SHOPTIMISED PMax-46 - all products-M,2023-12-08,15,3,398,410000,MAXIMIZE_CONVERSION_VALUE,0,,0.7537688442,0.1366666667,2.733333333,0.41,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,16,3,188,1130000,MAXIMIZE_CONVERSION_VALUE,0,,1.595744681,0.3766666667,7.533333333,1.13,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,17,0,98,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,18,0,59,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,19,0,47,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,20,0,121,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,21,0,43,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,22,1,132,130000,MAXIMIZE_CONVERSION_VALUE,0,,0.7575757576,0.13,2.6,0.13,0
SHOPTIMISED PMax-46 - all products-M,2023-12-08,23,4,320,1780000,MAXIMIZE_CONVERSION_VALUE,0,,1.25,0.445,8.9,1.78,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,0,6,457,2080000,MAXIMIZE_CONVERSION_VALUE,0.5,4160000,1.312910284,0.3466666667,4.16,2.08,0.2403846154
SHOPTIMISED PMax-46 - all products-M,2023-12-09,1,5,613,3120000,MAXIMIZE_CONVERSION_VALUE,0,,0.8156606852,0.624,12.48,3.12,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,2,7,725,3140000,MAXIMIZE_CONVERSION_VALUE,0,,0.9655172414,0.4485714286,8.971428571,3.14,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,3,7,895,1520000,MAXIMIZE_CONVERSION_VALUE,2,760000,0.782122905,0.2171428571,0.76,1.52,1.315789474
SHOPTIMISED PMax-46 - all products-M,2023-12-09,4,8,1191,2440000,MAXIMIZE_CONVERSION_VALUE,0,,0.67170445,0.305,6.1,2.44,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,5,11,818,5610000,MAXIMIZE_CONVERSION_VALUE,1,5610000,1.344743276,0.51,5.61,5.61,0.1782531194
SHOPTIMISED PMax-46 - all products-M,2023-12-09,6,5,440,1820000,MAXIMIZE_CONVERSION_VALUE,0,,1.136363636,0.364,7.28,1.82,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,7,5,480,1090000,MAXIMIZE_CONVERSION_VALUE,0,,1.041666667,0.218,4.36,1.09,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,8,5,515,1210000,MAXIMIZE_CONVERSION_VALUE,0,,0.9708737864,0.242,4.84,1.21,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,9,8,737,1980000,MAXIMIZE_CONVERSION_VALUE,0,,1.085481682,0.2475,4.95,1.98,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,10,8,855,2020000,MAXIMIZE_CONVERSION_VALUE,0,,0.9356725146,0.2525,5.05,2.02,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,11,5,716,600000,MAXIMIZE_CONVERSION_VALUE,0,,0.6983240223,0.12,2.4,0.6,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,12,12,807,3320000,MAXIMIZE_CONVERSION_VALUE,1,3320000,1.486988848,0.2766666667,3.32,3.32,0.3012048193
SHOPTIMISED PMax-46 - all products-M,2023-12-09,13,3,507,600000,MAXIMIZE_CONVERSION_VALUE,0,,0.5917159763,0.2,4,0.6,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,14,6,609,1350000,MAXIMIZE_CONVERSION_VALUE,0.5,2700000,0.9852216749,0.225,2.7,1.35,0.3703703704
SHOPTIMISED PMax-46 - all products-M,2023-12-09,15,3,635,361100,MAXIMIZE_CONVERSION_VALUE,0,,0.4724409449,0.1203666667,2.407333333,0.3611,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,16,2,323,520000,MAXIMIZE_CONVERSION_VALUE,0,,0.6191950464,0.26,5.2,0.52,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,17,1,203,260000,MAXIMIZE_CONVERSION_VALUE,0,,0.4926108374,0.26,5.2,0.26,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,18,0,55,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,19,0,41,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,20,0,83,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,21,0,63,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,22,0,86,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-09,23,3,148,624522,MAXIMIZE_CONVERSION_VALUE,0,,2.027027027,0.208174,4.16348,0.624522,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,0,4,536,868434,MAXIMIZE_CONVERSION_VALUE,0,,0.7462686567,0.2171085,4.34217,0.868434,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,1,9,835,3137692,MAXIMIZE_CONVERSION_VALUE,0,,1.077844311,0.3486324444,6.972648889,3.137692,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,2,3,544,1080000,MAXIMIZE_CONVERSION_VALUE,0,,0.5514705882,0.36,7.2,1.08,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,3,5,715,749296,MAXIMIZE_CONVERSION_VALUE,0,,0.6993006993,0.1498592,2.997184,0.749296,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,4,8,837,3314487,MAXIMIZE_CONVERSION_VALUE,1,3314487,0.9557945042,0.414310875,3.314487,3.314487,0.3017058145
SHOPTIMISED PMax-46 - all products-M,2023-12-10,5,7,514,3050000,MAXIMIZE_CONVERSION_VALUE,1,3050000,1.361867704,0.4357142857,3.05,3.05,0.3278688525
SHOPTIMISED PMax-46 - all products-M,2023-12-10,6,6,538,2660000,MAXIMIZE_CONVERSION_VALUE,0,,1.115241636,0.4433333333,8.866666667,2.66,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,7,7,418,2400000,MAXIMIZE_CONVERSION_VALUE,0,,1.674641148,0.3428571429,6.857142857,2.4,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,8,3,575,830000,MAXIMIZE_CONVERSION_VALUE,0,,0.5217391304,0.2766666667,5.533333333,0.83,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,9,8,527,1050000,MAXIMIZE_CONVERSION_VALUE,0,,1.518026565,0.13125,2.625,1.05,0
SHOPTIMISED PMax-46 - all products-M,2023-12-10,10,5,460,1310000,MAXIMIZE_CONVERSION_VALUE,1.002374,1306897.426,1.086956522,0.262,1.306897426,1.31,0.7651709924
SHOPTIMISED PMax-46 - all products-M,2023-12-10,11,7,822,1490000,MAXIMIZE_CONVERSION_VALUE,0.5,2980000,0.8515815085,0.2128571429,2.98,1.49,0.3355704698
SHOPTIMISED PMax-46 - all products-M,2023-12-10,12,6,716,1070000,MAXIMIZE_CONVERSION_VALUE,1,1070000,0.8379888268,0.1783333333,1.07,1.07,0.9345794393
SHOPTIMISED PMax-46 - all products-M,2023-12-10,13,9,568,3360000,MAXIMIZE_CONVERSION_VALUE,0,,1.584507042,0.3733333333,7.466666667,3.36,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,0,1,204,300000,MAXIMIZE_CONVERSION_VALUE,0,,0.4901960784,0.3,6,0.3,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,1,5,424,1202680,MAXIMIZE_CONVERSION_VALUE,0,,1.179245283,0.240536,4.81072,1.20268,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,2,5,439,892262,MAXIMIZE_CONVERSION_VALUE,0,,1.138952164,0.1784524,3.569048,0.892262,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,3,1,494,120000,MAXIMIZE_CONVERSION_VALUE,0,,0.2024291498,0.12,2.4,0.12,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,4,0,438,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,5,7,583,1720000,MAXIMIZE_CONVERSION_VALUE,0,,1.200686106,0.2457142857,4.914285714,1.72,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,6,5,442,1080000,MAXIMIZE_CONVERSION_VALUE,0,,1.131221719,0.216,4.32,1.08,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,7,3,507,1370000,MAXIMIZE_CONVERSION_VALUE,0,,0.5917159763,0.4566666667,9.133333333,1.37,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,8,12,731,3050000,MAXIMIZE_CONVERSION_VALUE,0,,1.641586867,0.2541666667,5.083333333,3.05,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,9,5,743,1900000,MAXIMIZE_CONVERSION_VALUE,1,1900000,0.6729475101,0.38,1.9,1.9,0.5263157895
SHOPTIMISED PMax-46 - all products-M,2023-12-11,10,5,547,1470000,MAXIMIZE_CONVERSION_VALUE,1,1470000,0.9140767824,0.294,1.47,1.47,0.6802721088
SHOPTIMISED PMax-46 - all products-M,2023-12-11,11,3,355,660000,MAXIMIZE_CONVERSION_VALUE,0,,0.8450704225,0.22,4.4,0.66,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,12,4,555,720000,MAXIMIZE_CONVERSION_VALUE,1,720000,0.7207207207,0.18,0.72,0.72,1.388888889
SHOPTIMISED PMax-46 - all products-M,2023-12-11,13,13,916,3620000,MAXIMIZE_CONVERSION_VALUE,0.007519,481447000.9,1.419213974,0.2784615385,481.4470009,3.62,0.002077071823
SHOPTIMISED PMax-46 - all products-M,2023-12-11,14,11,604,1860000,MAXIMIZE_CONVERSION_VALUE,1.333334,1394999.303,1.821192053,0.1690909091,1.394999303,1.86,0.7168462366
SHOPTIMISED PMax-46 - all products-M,2023-12-11,15,4,328,510000,MAXIMIZE_CONVERSION_VALUE,0,,1.219512195,0.1275,2.55,0.51,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,16,3,182,930000,MAXIMIZE_CONVERSION_VALUE,0,,1.648351648,0.31,6.2,0.93,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,17,0,88,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,18,2,43,360000,MAXIMIZE_CONVERSION_VALUE,0,,4.651162791,0.18,3.6,0.36,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,19,0,39,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,20,3,120,1050000,MAXIMIZE_CONVERSION_VALUE,1.974984,531649.8767,2.5,0.35,0.5316498767,1.05,1.880937143
SHOPTIMISED PMax-46 - all products-M,2023-12-11,21,3,67,1450000,MAXIMIZE_CONVERSION_VALUE,0,,4.47761194,0.4833333333,9.666666667,1.45,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,22,0,17,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-11,23,1,21,280000,MAXIMIZE_CONVERSION_VALUE,0,,4.761904762,0.28,5.6,0.28,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,0,5,351,2700000,MAXIMIZE_CONVERSION_VALUE,1,2700000,1.424501425,0.54,2.7,2.7,0.3703703704
SHOPTIMISED PMax-46 - all products-M,2023-12-12,1,3,458,430000,MAXIMIZE_CONVERSION_VALUE,0,,0.6550218341,0.1433333333,2.866666667,0.43,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,2,5,491,2090000,MAXIMIZE_CONVERSION_VALUE,0,,1.018329939,0.418,8.36,2.09,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,3,15,683,4080000,MAXIMIZE_CONVERSION_VALUE,1.5,2720000,2.196193265,0.272,2.72,4.08,0.3676470588
SHOPTIMISED PMax-46 - all products-M,2023-12-12,4,2,488,970000,MAXIMIZE_CONVERSION_VALUE,0,,0.4098360656,0.485,9.7,0.97,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,5,6,507,1320000,MAXIMIZE_CONVERSION_VALUE,0,,1.183431953,0.22,4.4,1.32,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,6,10,473,3930000,MAXIMIZE_CONVERSION_VALUE,1.988994,1975873.23,2.114164905,0.393,1.97587323,3.93,0.5061053435
SHOPTIMISED PMax-46 - all products-M,2023-12-12,7,4,313,650000,MAXIMIZE_CONVERSION_VALUE,0,,1.277955272,0.1625,3.25,0.65,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,8,3,398,1060000,MAXIMIZE_CONVERSION_VALUE,0,,0.7537688442,0.3533333333,7.066666667,1.06,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,9,4,494,500000,MAXIMIZE_CONVERSION_VALUE,0.991902,504082.0565,0.8097165992,0.125,0.5040820565,0.5,1.983804
SHOPTIMISED PMax-46 - all products-M,2023-12-12,10,4,509,800000,MAXIMIZE_CONVERSION_VALUE,0,,0.7858546169,0.2,4,0.8,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,11,3,471,520000,MAXIMIZE_CONVERSION_VALUE,0,,0.6369426752,0.1733333333,3.466666667,0.52,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,12,5,502,660000,MAXIMIZE_CONVERSION_VALUE,0,,0.9960159363,0.132,2.64,0.66,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,13,4,482,1520000,MAXIMIZE_CONVERSION_VALUE,1,1520000,0.8298755187,0.38,1.52,1.52,0.6578947368
SHOPTIMISED PMax-46 - all products-M,2023-12-12,14,4,453,2280000,MAXIMIZE_CONVERSION_VALUE,0,,0.8830022075,0.57,11.4,2.28,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,15,4,327,630000,MAXIMIZE_CONVERSION_VALUE,0.8,787500,1.22324159,0.1575,0.7875,0.63,1.26984127
SHOPTIMISED PMax-46 - all products-M,2023-12-12,16,1,174,30000,MAXIMIZE_CONVERSION_VALUE,0.333333,90000.09,0.5747126437,0.03,0.09000009,0.03,11.1111
SHOPTIMISED PMax-46 - all products-M,2023-12-12,17,1,78,50000,MAXIMIZE_CONVERSION_VALUE,0,,1.282051282,0.05,1,0.05,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,18,0,48,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,19,0,53,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,20,1,47,210000,MAXIMIZE_CONVERSION_VALUE,0,,2.127659574,0.21,4.2,0.21,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,21,0,28,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,22,0,110,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-12,23,1,217,120000,MAXIMIZE_CONVERSION_VALUE,0,,0.4608294931,0.12,2.4,0.12,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,0,2,307,690000,MAXIMIZE_CONVERSION_VALUE,1,690000,0.651465798,0.345,0.69,0.69,1.449275362
SHOPTIMISED PMax-46 - all products-M,2023-12-13,1,5,487,1310000,MAXIMIZE_CONVERSION_VALUE,0,,1.026694045,0.262,5.24,1.31,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,2,4,626,2920000,MAXIMIZE_CONVERSION_VALUE,0,,0.6389776358,0.73,14.6,2.92,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,3,3,437,2110000,MAXIMIZE_CONVERSION_VALUE,0,,0.6864988558,0.7033333333,14.06666667,2.11,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,4,7,555,1680000,MAXIMIZE_CONVERSION_VALUE,1,1680000,1.261261261,0.24,1.68,1.68,0.5952380952
SHOPTIMISED PMax-46 - all products-M,2023-12-13,5,6,641,1566448,MAXIMIZE_CONVERSION_VALUE,2,783224,0.9360374415,0.2610746667,0.783224,1.566448,1.27677395
SHOPTIMISED PMax-46 - all products-M,2023-12-13,6,4,726,1010000,MAXIMIZE_CONVERSION_VALUE,0.4,2525000,0.5509641873,0.2525,2.525,1.01,0.396039604
SHOPTIMISED PMax-46 - all products-M,2023-12-13,7,11,918,2980000,MAXIMIZE_CONVERSION_VALUE,0.494396,6027556.857,1.198257081,0.2709090909,6.027556857,2.98,0.165904698
SHOPTIMISED PMax-46 - all products-M,2023-12-13,8,5,837,1760000,MAXIMIZE_CONVERSION_VALUE,0,,0.5973715651,0.352,7.04,1.76,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,9,4,463,942475,MAXIMIZE_CONVERSION_VALUE,0,,0.8639308855,0.23561875,4.712375,0.942475,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,10,2,468,860000,MAXIMIZE_CONVERSION_VALUE,0,,0.4273504274,0.43,8.6,0.86,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,11,9,632,2810000,MAXIMIZE_CONVERSION_VALUE,0,,1.424050633,0.3122222222,6.244444444,2.81,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,12,13,991,3020032,MAXIMIZE_CONVERSION_VALUE,1,3020032,1.311806256,0.2323101538,3.020032,3.020032,0.3311223192
SHOPTIMISED PMax-46 - all products-M,2023-12-13,13,7,756,2905236,MAXIMIZE_CONVERSION_VALUE,0,,0.9259259259,0.4150337143,8.300674286,2.905236,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,14,0,45,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,15,0,25,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,16,0,7,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,17,0,9,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,18,0,10,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,19,0,7,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,20,0,2,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,21,0,1,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,22,0,17,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-13,23,1,42,530000,MAXIMIZE_CONVERSION_VALUE,1,530000,2.380952381,0.53,0.53,0.53,1.886792453
SHOPTIMISED PMax-46 - all products-M,2023-12-14,0,8,417,2099452,MAXIMIZE_CONVERSION_VALUE,0,,1.918465228,0.2624315,5.24863,2.099452,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,1,9,553,4364168,MAXIMIZE_CONVERSION_VALUE,1,4364168,1.627486438,0.4849075556,4.364168,4.364168,0.2291387499
SHOPTIMISED PMax-46 - all products-M,2023-12-14,2,5,314,2250000,MAXIMIZE_CONVERSION_VALUE,0,,1.592356688,0.45,9,2.25,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,3,4,306,1480000,MAXIMIZE_CONVERSION_VALUE,0,,1.307189542,0.37,7.4,1.48,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,4,0,447,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,5,2,557,420000,MAXIMIZE_CONVERSION_VALUE,0,,0.3590664273,0.21,4.2,0.42,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,6,2,576,320000,MAXIMIZE_CONVERSION_VALUE,0,,0.3472222222,0.16,3.2,0.32,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,7,8,553,2990263,MAXIMIZE_CONVERSION_VALUE,2,1495131.5,1.446654611,0.373782875,1.4951315,2.990263,0.6688374902
SHOPTIMISED PMax-46 - all products-M,2023-12-14,8,3,555,920000,MAXIMIZE_CONVERSION_VALUE,1,920000,0.5405405405,0.3066666667,0.92,0.92,1.086956522
SHOPTIMISED PMax-46 - all products-M,2023-12-14,9,5,544,1250000,MAXIMIZE_CONVERSION_VALUE,0,,0.9191176471,0.25,5,1.25,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,10,5,660,650000,MAXIMIZE_CONVERSION_VALUE,0,,0.7575757576,0.13,2.6,0.65,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,11,6,531,1780000,MAXIMIZE_CONVERSION_VALUE,0.990292,1797449.641,1.129943503,0.2966666667,1.797449641,1.78,0.5563438202
SHOPTIMISED PMax-46 - all products-M,2023-12-14,12,3,574,740000,MAXIMIZE_CONVERSION_VALUE,0,,0.5226480836,0.2466666667,4.933333333,0.74,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,13,6,459,1090000,MAXIMIZE_CONVERSION_VALUE,0,,1.307189542,0.1816666667,3.633333333,1.09,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,14,3,564,890000,MAXIMIZE_CONVERSION_VALUE,0,,0.5319148936,0.2966666667,5.933333333,0.89,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,15,2,354,340000,MAXIMIZE_CONVERSION_VALUE,0,,0.5649717514,0.17,3.4,0.34,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,16,1,188,130000,MAXIMIZE_CONVERSION_VALUE,0,,0.5319148936,0.13,2.6,0.13,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,17,1,117,220000,MAXIMIZE_CONVERSION_VALUE,0,,0.8547008547,0.22,4.4,0.22,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,18,1,57,130000,MAXIMIZE_CONVERSION_VALUE,0,,1.754385965,0.13,2.6,0.13,0
SHOPTIMISED PMax-46 - all products-M,2023-12-14,19,0,36,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
