,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Campaign type,Bid strategy type,Campaign group,Original Conv Value,Predicted Conv Value 1,Predicted Conv Value 2
4343,0,49,0,0,5.0,0,0,15,2,0.22219999999999998,0.65,9,0.65,1.29,1,3,0,0.0,0.23117200915855754,50.52913043478261
4344,0,49,0,0,5.0,0,0,15,0,0.0,0.0,7,0.13,0.13,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4345,0,49,0,0,5.0,0,0,15,15,0.0341,0.51,440,0.38,7.64,1,3,0,0.0,38.62744338933529,91.82370967741937
4346,1,89,0,0,2.0,0,4,6,10,0.0113,0.4,886,0.4,4.02,1,2,0,21.58,38.62744338933529,19.66085314685316
4347,0,49,0,0,5.0,0,0,15,34,0.0208,0.78,1632,0.74,26.56,1,3,0,158.64,38.62744338933529,91.82370967741937
4348,1,100,0,0,20.0,0,4,6,114,0.0083,0.29,13766,0.29,32.54,1,2,0,38.05,219.9967875647666,222.84756906077342
4349,1,100,0,0,20.0,0,4,6,39,0.0151,0.31,2576,0.31,12.21,1,2,0,39.13,38.62744338933529,48.014200542005376
4350,1,99,0,0,5.0,0,4,6,1,0.0333,2.05,30,2.05,2.05,3,7,0,0.0,0.23117200915855754,14.74322884012539
4351,1,99,0,0,5.0,0,4,6,2,0.0174,0.15,115,0.15,0.3,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4352,1,99,0,0,5.0,0,4,6,3,0.0079,0.19,381,0.19,0.57,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4353,1,100,0,0,20.0,0,4,6,63,0.0085,0.34,7447,0.33,21.63,1,2,0,66.06,38.62744338933529,48.014200542005376
4354,1,99,0,0,5.0,0,4,6,0,0.0,0.0,20,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4355,1,99,0,0,5.0,0,4,6,0,0.0,0.0,11,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4356,1,95,0,0,0.1,0,4,6,0,0.0,0.0,13,0.0,0.0,2,4,0,0.0,0.23117200915855754,0.017456630531522195
4357,1,95,0,0,0.1,0,4,6,4,0.09300000000000001,0.56,43,0.56,2.25,2,4,0,0.82,0.23117200915855754,7.421476355247985
4358,1,3,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,2,3,0,0.0,0.23117200915855754,0.017456630531522195
4359,2,26,0,0,15.0,0,5,12,0,0.0,0.0,1,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4360,1,156,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4361,1,70,0,0,1.0,0,4,6,1,0.02,0.38,50,0.38,0.38,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4362,1,70,0,0,1.0,0,4,6,0,0.0,0.0,131,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4363,1,70,0,0,1.0,0,4,6,1,0.0313,0.1,32,0.1,0.1,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4364,2,58,0,0,25.0,0,5,12,2,0.014499999999999999,0.52,138,0.52,1.04,1,3,0,26.67,0.23117200915855754,14.74322884012539
4365,2,58,0,0,25.0,0,5,12,0,0.0,0.0,73,0.03,0.32,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4366,2,0,0,0,2.0,0,5,12,8,0.0204,0.15,393,0.15,1.19,3,0,0,0.0,0.23117200915855754,7.421476355247985
4367,1,110,0,0,2.0,0,4,6,18,0.0147,0.13,1228,0.13,2.35,3,7,0,13.68,0.23117200915855754,7.421476355247985
4368,1,65,0,0,3.0,0,4,5,7,0.0062,0.4,1124,0.4,2.77,1,3,0,0.0,0.23117200915855754,7.421476355247985
4369,1,110,0,0,2.0,0,4,6,206,0.0085,0.24,24250,0.24,49.16,3,7,0,598.01,219.9967875647666,529.2958333333333
4370,1,65,0,0,3.0,0,4,5,0,0.0,0.0,3,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4371,1,110,0,0,2.0,0,4,6,94,0.0118,0.15,7959,0.15,14.35,3,7,0,568.19,219.9967875647666,277.1066666666666
4372,1,110,0,0,2.0,0,4,6,31,0.0092,0.16,3352,0.16,5.03,3,7,0,15.16,38.62744338933529,50.214585987261124
4373,1,65,0,0,3.0,0,4,5,0,0.0,0.0,59,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4374,1,110,0,0,2.0,0,4,6,4,0.01,0.19,400,0.19,0.77,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4375,1,110,0,0,2.0,0,4,6,183,0.011399999999999999,0.2,16056,0.2,36.82,3,7,0,139.2,219.9967875647666,529.2958333333333
4376,1,110,0,0,2.0,0,4,6,256,0.0102,0.28,25147,0.28,71.97,3,7,0,1242.0,219.9967875647666,1242.0
4377,1,110,0,0,2.0,0,4,6,18,0.013999999999999999,0.21,1289,0.21,3.84,3,7,0,16.72,38.62744338933529,50.214585987261124
4378,1,110,0,0,2.0,0,4,6,80,0.0089,0.2,9023,0.2,16.27,3,7,0,178.58,219.9967875647666,277.1066666666666
4379,1,110,0,0,2.0,0,4,6,65,0.0111,0.18,5863,0.18,11.95,3,7,0,24.88,219.9967875647666,4.976
4380,1,65,0,0,3.0,0,4,5,0,0.0,0.0,185,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4381,1,15,0,0,3.0,0,4,6,11,0.0092,0.32,1202,0.32,3.56,3,0,0,0.0,38.62744338933529,19.66085314685316
4382,1,1,0,0,2.0,0,4,6,13,0.0115,0.26,1129,0.26,3.38,3,7,0,0.0,38.62744338933529,19.66085314685316
4383,1,15,0,0,3.0,0,4,6,4,0.0163,0.68,245,0.68,2.72,3,0,0,22.76,0.23117200915855754,7.421476355247985
4384,2,14,0,0,0.12,0,5,12,0,0.0,0.0,15,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4385,1,15,0,0,3.0,0,4,6,10,0.0259,0.32,386,0.32,3.15,3,0,0,0.0,0.23117200915855754,7.421476355247985
4386,2,14,0,0,0.12,0,5,12,0,0.0,0.0,96,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4387,1,76,0,0,0.1,0,4,5,0,0.0,0.0,3,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4388,1,15,0,0,3.0,0,4,6,0,0.0,0.0,37,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4389,2,14,0,0,0.12,0,5,12,0,0.0,0.0,158,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4390,1,86,0,0,2.0,0,4,6,1,0.0233,0.13,43,0.13,0.13,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4391,1,86,0,0,2.0,0,4,6,2,0.0059,0.17,337,0.17,0.34,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4392,1,86,0,0,2.0,0,4,6,9,0.0134,0.37,670,0.37,3.3,3,7,0,0.0,38.62744338933529,1079.1
4393,1,86,0,0,2.0,0,4,6,3,0.0144,0.18,209,0.18,0.55,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4394,1,86,0,0,2.0,0,4,6,2,0.0278,0.1,72,0.1,0.19,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4395,1,86,0,0,2.0,0,4,6,7,0.0088,0.27,795,0.27,1.89,3,7,0,57.81,0.23117200915855754,7.421476355247985
4396,1,154,0,0,7.7,0,4,6,7,0.0165,0.24,425,0.24,1.68,3,7,0,0.0,0.23117200915855754,14.74322884012539
4397,1,86,0,0,2.0,0,4,6,2,0.0070999999999999995,0.3,282,0.3,0.6,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4398,1,86,0,0,2.0,0,4,6,0,0.0,0.0,87,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4399,1,86,0,0,2.0,0,4,6,2,0.0103,0.19,195,0.19,0.38,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4400,1,94,0,0,6.1,0,4,3,0,0.0,0.0,143,0.0,0.0,2,3,0,0.0,0.23117200915855754,0.017456630531522195
4401,2,36,0,0,0.01,0,5,12,3,0.022099999999999998,1.65,136,1.65,4.94,1,2,0,0.0,38.62744338933529,19.66085314685316
4402,1,129,0,0,1.5,0,4,6,2,0.014499999999999999,0.25,138,0.25,0.49,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4403,1,129,0,0,1.5,0,4,6,2,0.0051,0.24,396,0.24,0.47,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4404,1,81,0,0,3.0,0,4,6,1,0.005600000000000001,0.1,178,0.1,0.1,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4405,1,81,0,0,3.0,0,4,6,5,0.0078000000000000005,0.33,639,0.33,1.65,3,6,0,0.0,0.23117200915855754,7.421476355247985
4406,1,129,0,0,1.5,0,4,6,12,0.0066,0.31,1832,0.31,3.75,3,0,0,0.0,38.62744338933529,19.66085314685316
4407,1,81,0,0,3.0,0,4,6,1,0.009300000000000001,0.08,107,0.08,0.08,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4408,1,43,0,0,2.0,0,4,6,1,0.125,0.19,8,0.1,0.19,1,2,0,0.0,0.23117200915855754,8.667011494252874
4409,1,43,0,0,2.0,0,4,6,2,0.0098,0.51,205,0.1,1.01,1,2,0,72.69,0.23117200915855754,7.421476355247985
4410,1,77,0,0,0.1,0,4,5,0,0.0,0.0,78,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4411,1,43,0,0,2.0,0,4,6,0,0.0,0.0,19,0.0,0.15,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4412,1,43,0,0,2.0,0,4,6,1,0.0909,0.18,11,0.18,0.18,1,2,0,136.65,0.23117200915855754,8.667011494252874
4413,1,43,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4414,1,43,0,0,2.0,0,4,6,3,0.5,0.07,6,0.07,0.2,1,2,0,0.0,0.23117200915855754,8.667011494252874
4415,1,43,0,0,2.0,0,4,6,1,0.0092,3.08,109,0.24,3.08,1,2,0,0.0,0.23117200915855754,7.421476355247985
4416,1,43,0,0,2.0,0,4,6,3,0.0083,0.47,361,0.17,1.4,1,2,0,0.0,0.23117200915855754,7.421476355247985
4417,1,43,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4418,1,43,0,0,2.0,0,4,6,29,0.009300000000000001,0.37,3123,0.29,10.79,1,2,0,64.46,38.62744338933529,48.014200542005376
4419,1,43,0,0,2.0,0,4,6,4,0.1379,0.34,29,0.34,1.35,1,2,0,0.0,0.23117200915855754,7.421476355247985
4420,1,43,0,0,2.0,0,4,6,1,0.25,0.02,4,0.02,0.02,1,2,0,0.0,0.23117200915855754,8.667011494252874
4421,1,28,0,0,1.0,0,4,6,4,0.0104,0.42,384,0.42,1.66,1,2,0,0.0,0.23117200915855754,7.421476355247985
4422,1,135,0,0,0.5,0,4,6,0,0.0,0.0,7,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4423,2,35,0,0,1.0,0,5,12,2,0.006999999999999999,0.25,287,0.1,0.51,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4424,1,135,0,0,0.5,0,4,6,2,0.0074,0.5,269,0.5,0.99,3,7,0,0.0,0.23117200915855754,7.421476355247985
4425,2,33,0,0,1.0,0,5,12,5,0.0038,0.39,1325,0.24,1.95,1,2,0,0.0,0.23117200915855754,7.421476355247985
4426,1,54,0,0,5.0,0,4,6,12,0.0076,0.24,1576,0.24,2.84,3,0,0,0.0,0.23117200915855754,14.74322884012539
4427,1,54,0,0,5.0,0,4,6,0,0.0,0.0,256,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4428,2,59,0,0,25.0,0,5,11,0,0.0,0.0,2,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4429,1,92,0,0,1.0,0,4,6,2,0.08,0.16,25,0.16,0.32,2,3,0,0.0,0.23117200915855754,0.017456630531522195
4430,1,92,0,0,1.0,0,4,6,0,0.0,0.0,1,0.0,0.0,2,3,0,0.0,0.23117200915855754,0.017456630531522195
4431,1,128,0,0,2.0,0,4,6,2,0.013500000000000002,0.43,148,0.43,0.86,3,7,0,343.48,0.23117200915855754,52.06714285714286
4432,1,92,0,0,1.0,0,4,6,1,0.16670000000000001,0.02,6,0.02,0.02,2,3,0,0.0,0.23117200915855754,8.667011494252874
4433,1,128,0,0,2.0,0,4,6,0,0.0,0.0,3,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4434,1,92,0,0,1.0,0,4,6,0,0.0,0.0,1,0.0,0.0,2,3,0,0.0,0.23117200915855754,0.017456630531522195
4435,1,92,0,0,1.0,0,4,6,6,0.034300000000000004,0.87,175,0.87,5.22,2,3,0,0.0,38.62744338933529,19.66085314685316
4436,1,92,0,0,1.0,0,4,6,1,0.5,0.03,2,0.03,0.03,2,3,0,0.0,0.23117200915855754,8.667011494252874
4437,1,92,0,0,1.0,0,4,6,7,0.5385,0.02,13,0.02,0.16,2,3,0,0.0,0.23117200915855754,8.667011494252874
4438,1,32,0,0,4.0,0,4,6,0,0.0,0.0,291,0.04,0.43,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4439,1,8,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4440,1,8,0,0,2.0,0,4,6,0,0.0,0.0,12,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4441,1,8,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4442,2,4,0,0,5.0,0,5,12,49,0.009000000000000001,0.19,5422,0.19,9.5,3,0,0,19.59,38.62744338933529,48.014200542005376
4443,1,8,0,0,2.0,0,4,6,9,0.0129,0.32,695,0.32,2.9,3,7,0,0.0,0.23117200915855754,7.421476355247985
4444,1,98,0,0,2.0,0,4,6,0,0.0,0.0,15,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4445,1,136,0,0,3.0,0,4,6,0,0.0,0.0,21,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4446,1,136,0,0,3.0,0,4,6,0,0.0,0.0,4,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4447,1,98,0,0,2.0,0,4,6,1,0.0526,2.86,19,2.86,2.86,3,0,0,0.0,0.23117200915855754,7.421476355247985
4448,1,98,0,0,2.0,0,4,6,1,0.125,0.15,8,0.15,0.15,3,0,0,0.0,0.23117200915855754,8.667011494252874
4449,1,98,0,0,2.0,0,4,6,0,0.0,0.0,26,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4450,2,118,0,0,2.0,0,5,9,9,0.0070999999999999995,0.12,1272,0.12,1.11,3,7,0,15.15,0.23117200915855754,7.421476355247985
4451,2,118,0,0,2.0,0,5,9,26,0.0129,0.2,2008,0.2,5.1,3,7,0,93.51,38.62744338933529,50.214585987261124
4452,1,39,0,0,2.0,0,4,6,8,0.0072,0.27,1110,0.27,2.13,1,2,0,3.88,0.23117200915855754,7.421476355247985
4453,1,6,0,0,5.0,0,4,6,13,0.0227,0.31,573,0.31,3.99,3,0,0,0.0,38.62744338933529,19.66085314685316
4454,2,96,0,0,2.0,0,5,12,0,0.0,0.0,4,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4455,1,115,0,0,2.0,0,4,6,11,0.0161,0.37,684,0.37,4.06,3,7,0,66.67,38.62744338933529,19.66085314685316
4456,1,78,0,0,0.1,0,4,5,0,0.0,0.0,9,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4457,1,78,0,0,0.1,0,4,5,6,0.0163,0.26,368,0.26,1.58,1,2,0,0.0,0.23117200915855754,7.421476355247985
4458,1,78,0,0,0.1,0,4,5,1,0.011399999999999999,1.4,88,1.4,1.4,1,2,0,0.0,0.23117200915855754,7.421476355247985
4459,1,69,0,0,2.0,0,4,5,0,0.0,0.0,56,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4460,1,55,0,0,3.0,0,4,6,12,0.0147,0.21,816,0.21,2.55,3,7,0,0.0,0.23117200915855754,7.421476355247985
4461,1,141,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4462,1,55,0,0,3.0,0,4,6,2,0.0054,0.67,367,0.67,1.33,3,7,0,15.59,0.23117200915855754,7.421476355247985
4463,1,55,0,0,3.0,0,4,6,0,0.0,0.0,112,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4464,1,55,0,0,3.0,0,4,6,11,0.0077,0.23,1433,0.23,2.51,3,7,0,16.61,0.23117200915855754,7.421476355247985
4465,1,55,0,0,3.0,0,4,6,6,0.015700000000000002,0.23,382,0.23,1.37,3,7,0,74.98,0.23117200915855754,7.421476355247985
4466,1,55,0,0,3.0,0,4,6,6,0.0067,0.25,895,0.25,1.51,3,7,0,0.0,0.23117200915855754,7.421476355247985
4467,1,55,0,0,3.0,0,4,6,12,0.0092,0.18,1307,0.18,2.12,3,7,0,51.59,0.23117200915855754,7.421476355247985
4468,0,49,0,0,5.0,0,0,15,15,0.0144,0.46,1039,0.46,6.85,1,3,0,0.0,38.62744338933529,19.66085314685316
4469,0,49,0,0,5.0,0,0,15,11,0.0242,0.41,455,0.41,4.49,1,3,0,0.0,38.62744338933529,19.66085314685316
4470,1,89,0,0,2.0,0,4,6,12,0.0085,0.23,1420,0.23,2.77,1,2,0,0.0,0.23117200915855754,7.421476355247985
4471,0,49,0,0,5.0,0,0,15,10,0.0146,0.25,684,0.25,2.52,1,3,0,0.0,0.23117200915855754,14.74322884012539
4472,1,89,0,0,2.0,0,4,6,16,0.0091,0.15,1766,0.15,2.39,1,2,0,9.04,0.23117200915855754,7.421476355247985
4473,0,49,0,0,5.0,0,0,15,20,0.035,0.58,571,0.56,11.68,1,3,0,130.67,38.62744338933529,91.82370967741937
4474,1,89,0,0,2.0,0,4,6,7,0.0062,0.42,1123,0.42,2.95,1,2,0,14.36,0.23117200915855754,7.421476355247985
4475,1,89,0,0,2.0,0,4,6,12,0.0167,0.13,720,0.13,1.61,1,2,0,20.18,0.23117200915855754,7.421476355247985
4476,0,49,0,0,5.0,0,0,15,5,0.0633,0.09,79,0.09,0.43,1,3,0,37.78,0.23117200915855754,0.017456630531522195
4477,0,49,0,0,5.0,0,0,15,11,0.0128,0.27,858,0.27,2.94,1,3,0,0.0,0.23117200915855754,14.74322884012539
4478,0,49,0,0,5.0,0,0,15,33,0.0097,0.66,3389,0.66,21.71,1,3,0,47.08,38.62744338933529,91.82370967741937
4479,0,49,0,0,5.0,0,0,15,0,0.0,0.0,1,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4480,0,49,0,0,5.0,0,0,15,6,0.021,0.3,286,0.3,1.81,1,3,0,0.0,0.23117200915855754,14.74322884012539
4481,0,49,0,0,5.0,0,0,15,22,0.0132,0.62,1664,0.31,13.54,1,3,0,117.08,38.62744338933529,91.82370967741937
4482,1,89,0,0,2.0,0,4,6,7,0.008199999999999999,0.47,852,0.47,3.32,1,2,0,0.0,38.62744338933529,19.66085314685316
4483,1,89,0,0,2.0,0,4,6,8,0.020499999999999997,0.27,391,0.27,2.13,1,2,0,81.09,0.23117200915855754,7.421476355247985
4484,0,49,0,0,5.0,0,0,15,12,0.0645,0.32,186,0.32,3.82,1,3,0,464.41,38.62744338933529,19.66085314685316
4485,0,49,0,0,5.0,0,0,15,0,0.0,0.0,22,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4486,0,49,0,0,5.0,0,0,15,5,0.2632,0.05,19,0.05,0.27,1,3,0,0.0,0.23117200915855754,8.667011494252874
4487,0,49,0,0,5.0,0,0,15,7,0.07,0.48,100,0.48,3.35,1,3,0,0.0,38.62744338933529,19.66085314685316
4488,1,19,0,0,1.0,0,4,6,0,0.0,0.0,2,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4489,0,49,0,0,5.0,0,0,15,2,0.09519999999999999,0.4,21,0.4,0.79,1,3,0,0.0,0.23117200915855754,8.667011494252874
4490,0,49,0,0,5.0,0,0,15,10,0.030299999999999997,0.08,330,0.08,0.78,1,3,0,94.49,0.23117200915855754,0.017456630531522195
4491,0,49,0,0,5.0,0,0,15,1,0.1,0.68,10,0.68,0.68,1,3,0,129.02,0.23117200915855754,8.667011494252874
4492,0,49,0,0,5.0,0,0,15,7,0.3889,0.32,18,0.32,2.22,1,3,0,0.0,0.23117200915855754,50.52913043478261
4493,1,89,0,0,2.0,0,4,6,6,0.0113,0.43,529,0.43,2.57,1,2,0,30.81,0.23117200915855754,7.421476355247985
4494,1,89,0,0,2.0,0,4,6,5,0.011899999999999999,0.07,419,0.07,0.34,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4495,1,75,0,0,5.0,0,4,5,34,0.015600000000000001,0.16,2178,0.16,5.39,1,2,0,21.19,38.62744338933529,50.214585987261124
4496,0,111,0,0,2.0,0,0,15,19,0.0087,0.41,2189,0.41,7.84,1,3,0,0.0,38.62744338933529,91.82370967741937
4497,1,42,0,0,2.0,0,4,6,12,0.0163,0.22,734,0.2,2.65,1,3,0,20.59,0.23117200915855754,7.421476355247985
4498,1,5,0,0,2.0,0,4,6,0,0.0,0.0,69,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4499,1,74,0,0,0.05,0,4,5,38,0.0049,0.44,7697,0.44,16.76,1,2,0,111.87,38.62744338933529,48.014200542005376
4500,1,74,0,0,0.05,0,4,5,0,0.0,0.0,132,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4501,1,87,0,0,4.0,0,4,6,11,0.0183,0.53,602,0.53,5.83,1,2,0,0.0,38.62744338933529,19.66085314685316
4502,1,67,0,0,0.5,0,4,5,1,0.0141,0.31,71,0.31,0.31,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4503,1,99,0,0,5.0,0,4,6,0,0.0,0.0,4,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4504,1,82,0,0,0.5,0,4,6,10,0.012,0.27,835,0.27,2.71,3,0,0,0.0,0.23117200915855754,7.421476355247985
4505,2,152,0,0,5.0,0,5,12,50,0.0087,0.2,5770,0.2,9.98,3,7,0,199.2,38.62744338933529,91.82370967741937
4506,1,95,0,0,0.1,0,4,6,0,0.0,0.0,70,0.0,0.0,2,4,0,0.0,0.23117200915855754,0.017456630531522195
4507,1,65,0,0,3.0,0,4,5,2,0.0039000000000000003,0.95,509,0.95,1.89,1,3,0,15.18,0.23117200915855754,7.421476355247985
4508,1,116,0,0,5.0,0,4,6,0,0.0,0.0,45,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4509,1,130,0,0,1.0,0,4,6,3,0.009300000000000001,0.18,323,0.18,0.55,3,0,0,25.18,0.23117200915855754,0.017456630531522195
4510,1,130,0,0,1.0,0,4,6,1,0.0125,0.14,80,0.14,0.14,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4511,1,112,0,0,0.5,0,4,6,0,0.0,0.0,8,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4512,1,43,0,0,2.0,0,4,6,23,0.0103,0.23,2237,0.2,5.21,1,2,0,0.0,38.62744338933529,50.214585987261124
4513,1,43,0,0,2.0,0,4,6,0,0.0,0.0,2,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4514,1,77,0,0,0.1,0,4,5,8,0.0165,0.34,485,0.34,2.72,1,2,0,0.0,0.23117200915855754,7.421476355247985
4515,1,43,0,0,2.0,0,4,6,2,0.08,1.4,25,0.93,2.8,1,2,0,0.0,0.23117200915855754,7.421476355247985
4516,1,77,0,0,0.1,0,4,5,11,0.0199,0.36,554,0.36,3.99,1,2,0,70.56,38.62744338933529,19.66085314685316
4517,2,14,0,0,0.12,0,5,12,0,0.0,0.0,33,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4518,2,71,0,0,2.0,0,5,12,0,0.0,0.0,4,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4519,1,86,0,0,2.0,0,4,6,2,0.04,0.16,50,0.16,0.31,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4520,1,86,0,0,2.0,0,4,6,2,0.006500000000000001,0.3,306,0.3,0.59,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4521,1,81,0,0,3.0,0,4,6,5,0.0076,0.3,661,0.3,1.51,3,6,0,0.05,0.23117200915855754,7.421476355247985
4522,1,129,0,0,1.5,0,4,6,24,0.010700000000000001,0.22,2244,0.22,5.31,3,0,0,0.0,38.62744338933529,50.214585987261124
4523,1,81,0,0,3.0,0,4,6,5,0.0103,0.14,485,0.14,0.72,3,6,0,34.03,0.23117200915855754,0.017456630531522195
4524,1,81,0,0,3.0,0,4,6,2,0.012199999999999999,0.1,164,0.1,0.19,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4525,1,129,0,0,1.5,0,4,6,3,0.0151,0.25,199,0.25,0.75,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4526,1,81,0,0,3.0,0,4,6,3,0.016,0.26,188,0.26,0.77,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4527,1,28,0,0,1.0,0,4,6,5,0.009899999999999999,0.22,504,0.22,1.11,1,2,0,0.0,0.23117200915855754,7.421476355247985
4528,1,28,0,0,1.0,0,4,6,11,0.009000000000000001,0.36,1225,0.36,3.96,1,2,0,0.0,38.62744338933529,19.66085314685316
4529,1,28,0,0,1.0,0,4,6,2,0.032799999999999996,1.2,61,1.2,2.4,1,2,0,0.0,0.23117200915855754,7.421476355247985
4530,1,28,0,0,1.0,0,4,6,0,0.0,0.0,2,0.03,0.06,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4531,1,28,0,0,1.0,0,4,6,10,0.0215,0.31,465,0.31,3.11,1,2,0,3.66,0.23117200915855754,7.421476355247985
4532,1,11,0,0,5.0,0,4,6,5,0.0060999999999999995,0.42,821,0.42,2.11,3,7,0,0.0,0.23117200915855754,14.74322884012539
4533,1,98,0,0,2.0,0,4,6,0,0.0,0.0,18,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4534,1,98,0,0,2.0,0,4,6,0,0.0,0.0,13,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4535,1,135,0,0,0.5,0,4,6,1,0.0038,0.7,265,0.7,0.7,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4536,1,40,0,0,0.1,0,4,6,3,0.023799999999999998,0.24,126,0.24,0.71,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4537,1,63,0,0,1.0,0,4,5,0,0.0,0.0,9,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4538,1,92,0,0,1.0,0,4,6,1,0.0435,1.84,23,1.84,1.84,2,3,0,0.0,0.23117200915855754,7.421476355247985
4539,1,92,0,0,1.0,0,4,6,4,0.1143,0.48,35,0.48,1.93,2,3,0,0.0,0.23117200915855754,7.421476355247985
4540,1,92,0,0,1.0,0,4,6,1,0.2,0.04,5,0.04,0.04,2,3,0,0.0,0.23117200915855754,8.667011494252874
