Day,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Conv. value,Campaign type,Bid strategy type,Campaign group
2023-07-12,Paused,Performance Max-21 Cabels,--,GBP,3,Daily,Paused,campaign paused; most asset groups under review,4,0.47%,0.49,858,0.49,1.97,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-06,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,12,1.29%,0.12,932,0.12,1.38,12.18,Shopping,Target ROAS,--
2023-08-31,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,9,0.64%,0.37,1409,0.37,3.3,1079.1,Shopping,Target ROAS,--
2023-06-28,Paused,Performance Max-21 Cabels,--,GBP,3,Daily,Paused,campaign paused; most asset groups under review,7,1.14%,0.31,615,0.27,2.17,23.28,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-24,Paused,Performance Max-21 Cabels,--,GBP,3,Daily,Paused,campaign paused; most asset groups under review,2,2.17%,0.82,92,0.82,1.63,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-13,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,66,0.96%,0.23,6888,0.23,15.38,460.28,Shopping,Target ROAS,--
2023-08-16,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,25,1.18%,0.1,2125,0.1,2.41,4.68,Shopping,Target ROAS,--
2023-07-27,Paused,Performance Max-21 Cabels,--,GBP,3,Daily,Paused,campaign paused; most asset groups under review,1,0.68%,1.72,146,1.72,1.72,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-10-15,Paused,Shoptimize All 03 (Selected),--,GBP,2,Daily,Paused,campaign paused; unknown,218,1.10%,0.24,19753,0.24,51.42,239.03,Shopping,Target ROAS,--
2023-08-07,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,12,0.83%,0.21,1451,0.21,2.53,0,Shopping,Target ROAS,--
2023-09-12,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,27,1%,0.14,2687,0.14,3.78,0,Shopping,Target ROAS,--
2023-10-05,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,49,1.39%,0.17,3513,0.17,8.37,233.93,Shopping,Target ROAS,--
2023-10-07,Paused,Product hero all products,--,GBP,0.5,Daily,Paused,campaign paused; unknown,0,0%,0,3,0,0,0,Shopping,CPC (enhanced),--
2023-09-19,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,6,0.51%,0.08,1174,0.08,0.47,0,Shopping,Target ROAS,--
2023-07-12,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,34,0.78%,0.12,4373,0.12,4,0,Shopping,Target ROAS,--
2023-11-19,Paused,Product hero all products,--,GBP,0.5,Daily,Paused,campaign paused; unknown,0,0%,0,1,0,0,0,Shopping,CPC (enhanced),--
2023-08-09,Paused,Product hero all products,--,GBP,0.5,Daily,Paused,campaign paused; unknown,33,1%,0.11,3305,0.11,3.68,4.67,Shopping,CPC (enhanced),--
2023-11-22,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,15,1.16%,0.11,1288,0.11,1.72,0,Shopping,Target ROAS,--
2023-10-31,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,127,0.98%,0.2,13018,0.2,25.79,256.49,Shopping,Target ROAS,--
2023-09-04,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,45,0.74%,0.11,6110,0.11,4.94,148.26,Shopping,Target ROAS,--
2023-11-16,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,110,1.20%,0.28,9160,0.28,30.49,86.18,Shopping,Target ROAS,--
2023-11-06,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,30,1.29%,0.17,2334,0.17,5.06,133.1,Shopping,Target ROAS,--
2023-07-01,Paused,Product hero all products,--,GBP,0.5,Daily,Paused,campaign paused; unknown,1,0.67%,0.2,149,0.2,0.2,0,Shopping,CPC (enhanced),--
2023-10-08,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,48,1.14%,0.18,4225,0.18,8.48,153.62,Shopping,Target ROAS,--
2023-07-24,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,30,0.97%,0.07,3104,0.07,2.23,27.34,Shopping,Target ROAS,--
2023-07-22,Paused,Product hero all products,--,GBP,0.5,Daily,Paused,campaign paused; unknown,10,0.67%,0.19,1491,0.19,1.92,0,Shopping,CPC (enhanced),--
2023-07-06,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,22,1%,0.09,2192,0.09,1.93,0,Shopping,Target ROAS,--
2023-09-28,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,50,0.99%,0.2,5065,0.2,10.11,1.24,Shopping,Target ROAS,--
2023-07-30,Removed,low price tools standard,--,GBP,5,Daily,Removed,campaign removed; unknown,50,0.85%,0.12,5904,0.12,5.8,5.18,Shopping,Target ROAS,--
2023-06-19,Paused,Vintage Bulbs,--,GBP,5,Daily,Paused,campaign paused; unknown,7,4.49%,1.1,156,1.1,7.71,0,Search,Maximize Conversions,--
2023-07-20,Removed,DC 12V LED Driver Pirakash,--,GBP,5,Daily,Removed,campaign removed; unknown,0,0%,0,2,0,0,0,Shopping,CPC (enhanced),--
2023-06-20,Paused,Vintage Bulbs,--,GBP,5,Daily,Paused,campaign paused; unknown,7,8.33%,1.02,84,1.02,7.12,0,Search,Maximize Conversions,--
2023-07-04,Paused,Vintage Bulbs,--,GBP,5,Daily,Paused,campaign paused; unknown,1,3.13%,1.21,32,1.21,1.21,0,Search,Maximize Conversions,--
2023-05-30,Paused,Vintage Bulbs,--,GBP,5,Daily,Paused,campaign paused; unknown,5,1.82%,1.3,274,1.3,6.52,0,Search,Maximize Conversions,--
2023-10-31,Removed,Black Friday ~ 50%,--,GBP,5,Daily,Removed,campaign removed; unknown,0,0%,0,1,0,0,0,Shopping,CPC (enhanced),--
2023-10-02,Paused,Wall Lights 06/09/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,16,1.50%,0.28,1067,0.28,4.42,0,Shopping,CPC (enhanced),--
2023-08-21,Paused,All Product 2,--,GBP,2,Daily,Paused,campaign paused; unknown,12,0.94%,0.24,1280,0.24,2.89,0,Shopping,Target ROAS,--
2024-02-29,Paused,GOOGLE CSS-Ceiling Rose_Fitting CPC~sajeepan,--,GBP,1,Daily,Paused,campaign paused; unknown,7,1.83%,0.22,383,0.22,1.55,0,Shopping,CPC (enhanced),--
2023-11-21,Paused,NEW LED BULB,--,GBP,1,Daily,Paused,campaign paused; unknown,1,1.59%,0.19,63,0.19,0.19,0,Shopping,CPC (enhanced),--
2023-08-07,Paused,All Product 2,--,GBP,2,Daily,Paused,campaign paused; unknown,18,0.95%,0.24,1889,0.24,4.26,0,Shopping,Target ROAS,--
2023-09-25,Paused,Wall Lights 06/09/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,1,0.21%,0.2,470,0.2,0.2,0,Shopping,CPC (enhanced),--
2023-10-07,Paused,All Product 2,--,GBP,2,Daily,Paused,campaign paused; unknown,3,0.79%,0.14,380,0.14,0.42,11.54,Shopping,Target ROAS,--
2023-10-07,Paused,Wall Lights 06/09/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,8,0.93%,0.2,860,0.2,1.63,0,Shopping,CPC (enhanced),--
2023-10-10,Paused,All Product 2,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,4,0,0,0,Shopping,Target ROAS,--
2023-08-20,Paused,All Product 2,--,GBP,2,Daily,Paused,campaign paused; unknown,2,0.99%,0.33,203,0.33,0.66,0,Shopping,Target ROAS,--
2023-08-28,Enabled,Target ROAS experiment - All Product 2 12/08/2023,--,GBP,2,Daily,Ended,campaign ended; unknown,21,1.39%,0.13,1509,0.13,2.67,24.65,Shopping,Target ROAS,--
2023-08-26,Enabled,Target ROAS experiment - All Product 2 12/08/2023,--,GBP,2,Daily,Ended,campaign ended; unknown,19,1.67%,0.14,1141,0.14,2.67,21.52,Shopping,Target ROAS,--
2023-09-12,Enabled,Target ROAS experiment - All Product 2 12/08/2023,--,GBP,2,Daily,Ended,campaign ended; unknown,11,1.56%,0.09,706,0.09,0.99,0,Shopping,Target ROAS,--
2023-09-09,Enabled,Target ROAS experiment - All Product 2 12/08/2023,--,GBP,2,Daily,Ended,campaign ended; unknown,11,0.46%,0.15,2405,0.15,1.68,0,Shopping,Target ROAS,--
2024-02-06,Paused,SHOPTIMISED-All Product - ROAS M 29/11/2023~susain,--,GBP,2,Daily,Paused,campaign paused; unknown,1,1.39%,0.06,72,0.06,0.06,0,Shopping,Target ROAS,--
2024-01-09,Paused,SHOPTIMISED-All Product - ROAS M 29/11/2023~susain,--,GBP,2,Daily,Paused,campaign paused; unknown,3,1%,0.26,299,0.26,0.77,0,Shopping,Target ROAS,--
2023-12-18,Paused,SHOPTIMISED-All Product - ROAS M 29/11/2023~susain,--,GBP,2,Daily,Paused,campaign paused; unknown,2,0.88%,0.18,226,0.18,0.36,0,Shopping,Target ROAS,--
2024-02-08,Paused,SHOPTIMISED-All Product - ROAS M 29/11/2023~susain,--,GBP,2,Daily,Paused,campaign paused; unknown,2,1.08%,0.25,185,0.25,0.5,22.32,Shopping,Target ROAS,--
2024-01-18,Paused,SHOPTIMISED-All Product - ROAS M 29/11/2023~susain,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,39,0,0,0,Shopping,Target ROAS,--
2023-10-20,Paused,Top selling Transformer,--,GBP,0.1,Daily,Paused,campaign paused; unknown,4,0.64%,0.49,621,0.49,1.96,0,Shopping,Target ROAS,--
2023-07-17,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,3,5%,0.29,60,0.29,0.87,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-03,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,19,2.67%,0.16,711,0.16,2.98,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-03,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,3,0.61%,0.33,488,0.33,0.98,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-27,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,18,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-16,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,4,0.90%,0.25,446,0.25,0.99,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-20,Paused,smart shopping  14/08/2023,--,GBP,2,Daily,Paused,campaign paused; unknown,0,0%,0,12,0,0,0,Shopping,CPC (enhanced),--
2023-07-18,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,5,1.37%,0.08,364,0.08,0.4,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-08,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,2,0.42%,0.66,481,0.66,1.32,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-11,Removed,Target ROAS experiment - low price tools standard 12/08/2023,--,GBP,5,Daily,Removed,campaign removed; campaign ended; unknown,6,0.85%,0.33,710,0.33,1.96,0.8,Shopping,Target ROAS,--
2023-10-03,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,68,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-10-17,Paused,Top selling Transformer,--,GBP,0.1,Daily,Paused,campaign paused; unknown,3,0.43%,0.38,701,0.38,1.14,0,Shopping,Target ROAS,--
2023-07-11,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,23,0,0,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-12,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,1,0.28%,0.11,357,0.11,0.11,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-20,Paused,Performance Max-26 product hero,--,GBP,1,Daily,Paused,campaign paused; unknown,57,2.12%,0.11,2694,0.11,6.49,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-03,Paused,Performance Max-25 TRANSFORMER,--,GBP,2,Daily,Paused,campaign paused; most asset groups under review,5,0.71%,0.23,703,0.23,1.13,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-24,Paused,Performance Max-25 TRANSFORMER,--,GBP,2,Daily,Paused,campaign paused; most asset groups under review,7,0.77%,0.09,910,0.09,0.64,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-29,Paused,Performance Max-25 TRANSFORMER,--,GBP,2,Daily,Paused,campaign paused; most asset groups under review,3,0.58%,0.25,516,0.25,0.75,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-31,Paused,DC 12V Driver 21/07/2023,--,GBP,3,Daily,Paused,campaign paused; unknown,9,1.26%,0.53,713,0.53,4.77,0,Shopping,Target ROAS,--
2023-07-28,Paused,Performance Max-25 TRANSFORMER,--,GBP,2,Daily,Paused,campaign paused; most asset groups under review,3,0.54%,0.52,558,0.52,1.55,27.32,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-08-03,Paused,DC 12V Driver 21/07/2023,--,GBP,3,Daily,Paused,campaign paused; unknown,4,1.28%,0.35,312,0.35,1.38,0,Shopping,Target ROAS,--
2023-07-24,Paused,Performance Max-25 TRANSFORMER,--,GBP,2,Daily,Paused,campaign paused; most asset groups under review,6,1.92%,0.43,313,0.43,2.56,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-08,Paused,Performance Max-25 TRANSFORMER,--,GBP,2,Daily,Paused,campaign paused; most asset groups under review,2,0.38%,0.45,526,0.45,0.89,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-07-29,Paused,DC 12V Driver 21/07/2023,--,GBP,3,Daily,Paused,campaign paused; unknown,4,1.12%,0.54,356,0.54,2.15,0,Shopping,Target ROAS,--
2024-05-06,Enabled,Lampshades Vendor Converted,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,15,0.88%,0.28,1695,0.28,4.21,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-05-09,Enabled,Lampshades Vendor Converted,--,GBP,5,Daily,Eligible (Limited),limited by budget; unknown,10,0.62%,0.64,1609,0.49,6.36,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2023-09-22,Paused,LEDSone.uk,--,GBP,2,Daily,Paused,campaign paused,1,1.49%,0.6,67,0.6,0.6,0,Smart,Maximize clicks,--
2024-01-02,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,1,0.06%,0.08,1718,0.08,0.08,0,Shopping,Manual CPC,--
2024-02-20,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,22,1.61%,0.1,1368,0.1,2.13,0,Shopping,Manual CPC,--
2024-02-15,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,11,0.62%,0.23,1771,0.23,2.49,0,Shopping,Manual CPC,--
2023-07-30,Paused,Target ROAS experiment - All product campaign,--,GBP,2,Daily,Paused,campaign paused; campaign ended; unknown,14,1.31%,0.21,1065,0.21,2.96,0,Shopping,Target ROAS,--
2024-02-18,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,4,1.22%,0.2,329,0.2,0.79,0,Shopping,Manual CPC,--
2023-12-03,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,1,2.70%,0.25,37,0.25,0.25,0,Shopping,Manual CPC,--
2024-01-18,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,17,0.85%,0.22,2002,0.22,3.8,0,Shopping,Manual CPC,--
2023-12-21,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,3,0.58%,0.13,517,0.13,0.39,0,Shopping,Manual CPC,--
2023-08-03,Paused,Target ROAS experiment - All product campaign,--,GBP,2,Daily,Paused,campaign paused; campaign ended; unknown,1,0.71%,0.96,140,0.96,0.96,0,Shopping,Target ROAS,--
2024-01-27,Paused,manuval cpc ~prunthan,--,GBP,1,Daily,Paused,campaign paused; unknown,5,0.57%,0.12,870,0.12,0.6,0,Shopping,Manual CPC,--
2024-05-11,Enabled,P_MAX - FR Merchant,--,GBP,2,Daily,Eligible,unknown,65,0.86%,0.17,7557,0.16,10.79,0,Performance Max,Maximize Conversion Value,--
2023-09-06,Paused,Switch Product hero 23/08/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,0,0%,0,12,0,0,0,Shopping,CPC (enhanced),--
2023-08-14,Removed,04/08/2023 All Campaign,--,GBP,2,Daily,Removed,campaign removed; unknown,7,1.60%,0.18,437,0.18,1.23,0,Shopping,CPC (enhanced),--
2023-06-23,Removed,Performance Max-22 offer product,--,GBP,5,Daily,Removed,campaign removed,0,0%,0,12,0,0,0,Performance Max,Maximize Conversion Value,--
2023-09-11,Paused,Switch Product hero 23/08/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,1,5.88%,0.25,17,0.25,0.25,0,Shopping,CPC (enhanced),--
2023-06-24,Removed,Performance Max-22 offer product,--,GBP,5,Daily,Removed,campaign removed,0,0%,0,5,0,0,0,Performance Max,Maximize Conversion Value,--
2023-08-30,Paused,Switch Product hero 23/08/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,0,0%,0,12,0,0,0,Shopping,CPC (enhanced),--
2023-10-01,Paused,Switch Product hero 23/08/2023,--,GBP,5,Daily,Paused,campaign paused; unknown,0,0%,0,62,0,0,0,Shopping,CPC (enhanced),--
2024-03-22,Paused,SHOPTIMISED-PMAX_Wall_Light_20/01/2023~Pirakash.,--,GBP,4,Daily,Paused,campaign paused; unknown,16,1.41%,0.41,1132,0.39,6.62,0,Performance Max,Maximize Conversion Value,--
2023-08-03,Paused,Top selling web 2/08/2023,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,6,0,0,0,Shopping,Target ROAS,--
2024-03-03,Removed,google CSS -vendor bulbss -CPC-SUSAIN,--,GBP,4,Daily,Removed,campaign removed; unknown,0,0%,0,22,0,0,0,Shopping,CPC (enhanced),--
2023-08-21,Paused,Sales-Performance Max-32,--,GBP,1,Daily,Paused,campaign paused; most asset groups limited by policy,7,1.90%,0.23,369,0.2,1.58,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-02-27,Removed,google CSS -vendor bulbss -CPC-SUSAIN,--,GBP,4,Daily,Removed,campaign removed; unknown,1,4.35%,0.25,23,0.25,0.25,0,Shopping,CPC (enhanced),--
2023-08-11,Paused,Sales-Performance Max-32,--,GBP,1,Daily,Paused,campaign paused; most asset groups limited by policy,21,0.95%,0.18,2200,0.17,3.74,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-08,Paused,SHOPTIMISED-PMAX_Wall_Light_20/01/2023~Pirakash.,--,GBP,4,Daily,Paused,campaign paused; unknown,0,0%,0,22,0,0,0,Performance Max,Maximize Conversion Value,--
2023-08-04,Paused,Top selling web 2/08/2023,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,18,0,0,0,Shopping,Target ROAS,--
2024-01-21,Paused,SHOPTIMISED-PMAX_Wall_Light_20/01/2023~Pirakash.,--,GBP,4,Daily,Paused,campaign paused; unknown,25,1.18%,0.29,2127,0.21,7.25,51.24,Performance Max,Maximize Conversion Value,--
2023-08-10,Paused,Top selling web 2/08/2023,--,GBP,1,Daily,Paused,campaign paused; unknown,0,0%,0,4,0,0,0,Shopping,Target ROAS,--
2024-04-23,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,2,0.80%,0.38,250,0.38,0.76,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-30,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,14,2.09%,0.26,671,0.24,3.64,6.99,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-08,Removed,GOOGLE CSS- manuval CPC TO ROAS- Susain 23/02/24,--,GBP,15,Daily,Removed,campaign removed; unknown,0,0%,0,2,0,0,0,Shopping,Target ROAS,--
2024-03-21,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,17,1.40%,0.55,1211,0.55,9.34,49.79,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-29,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,10,0.93%,0.39,1078,0.39,3.89,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-18,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,15,1.66%,0.26,905,0.23,3.96,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-03-11,Removed,GOOGLE CSS- manuval CPC TO ROAS- Susain 23/02/24,--,GBP,15,Daily,Removed,campaign removed; unknown,11,2.28%,0.36,483,0.36,3.96,36,Shopping,Target ROAS,--
2024-05-03,Enabled,Performance Max-Vendor Pendant lights - GOOGLE~Lavan,--,GBP,20,Daily,Eligible,unknown,1,0.66%,0.37,152,0.37,0.37,0,Performance Max,Maximize Conversion Value (Target ROAS),--
2024-05-04,Removed,GOOGLE CSS- manuval CPC TO ROAS- Susain 23/02/24,--,GBP,15,Daily,Removed,campaign removed; unknown,0,0%,0,2,0,0,0,Shopping,Target ROAS,--
2024-04-24,Removed,GOOGLE CSS- manuval CPC TO ROAS- Susain 23/02/24,--,GBP,15,Daily,Removed,campaign removed; unknown,0,0%,0,1,0,0,0,Shopping,Target ROAS,--
2024-02-20,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,1,9.09%,0.09,11,0.09,0.09,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-01-19,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,6,12.77%,0.4,47,0.15,2.39,85.83,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-01-27,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,14,1.58%,0.35,888,0.35,4.84,25.34,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-06,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,6,0.92%,0.53,654,0.53,3.21,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-05,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,3,0.56%,0.37,531,0.28,1.11,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-03-28,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,4,0.79%,1.21,508,1.21,4.84,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-02-09,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,0,0%,0,210,0.04,0.04,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-03-27,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,3,0.67%,0.38,445,0.38,1.13,0,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-01-22,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,4,1.71%,0.78,234,0.45,3.14,43.36,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-01-24,Enabled,GOOGLE CSS-PMax-LIGHT BULBS-with asset~susain,--,GBP,3,Daily,Eligible (Limited),some asset groups limited by policy,9,1.26%,0.51,715,0.38,4.6,46.21,Performance Max,Maximize Conversion Value,Google CSS-SEP ASSET
2024-05-10,Enabled,g.css.ROAS-400 best seller APRIL~susain,--,GBP,2,Daily,Eligible (Limited),limited by budget; unknown,5,0.68%,0.36,731,0.36,1.8,0,Shopping,Target ROAS,Google CSS-B-SELL
2024-05-05,Enabled,google css- transformers-Thushanthu,--,GBP,5,Daily,Eligible,unknown,1,0.47%,0.14,215,0.14,0.14,0,Shopping,Target ROAS,DUSHAN
2024-05-04,Enabled,google css- transformers-Thushanthu,--,GBP,5,Daily,Eligible,unknown,0,0%,0,79,0,0,0,Shopping,Target ROAS,DUSHAN
2024-05-11,Enabled,g.css.ROAS-400 best seller APRIL~susain,--,GBP,2,Daily,Eligible (Limited),limited by budget; unknown,0,0%,0,31,0,0,0,Shopping,Target ROAS,Google CSS-B-SELL
